Name,SMILES,BoM,Enzyme
Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,"<5,H;Hydroxylation;R1>",CYP2C8
Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,"<5,H;Hydroxylation;R1>",CYP2D6
Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,"<5,H;Hydroxylation;R1><12,13;Cleavage;R2><12,H;Oxidation;R2>",CYP3A4
DY-9760E,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,"<23,24;Cleavage;R1><24,H;Oxidation;R1><15,H;Hydroxylation;R2><28,H;Oxidation;R3><28,29;Reduction;R3>",CYP1A2
DY-9760E,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,"<23,24;Cleavage;R1><24,H;Oxidation;R1><15,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><28,H;Oxidation;R4><28,29;Reduction;R4>",CYP2C8
DY-9760E,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,"<23,24;Cleavage;R1><24,H;Oxidation;R1><15,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><28,H;Oxidation;R4><28,29;Reduction;R4>",CYP2C9
DY-9760E,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,"<23,24;Cleavage;R1><24,H;Oxidation;R1><15,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><33,34;Cleavage;R4><34,H;Oxidation;R4><28,H;Oxidation;R5><28,29;Reduction;R5>",CYP2C19
DY-9760E,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,"<23,24;Cleavage;R1><24,H;Oxidation;R1><15,H;Hydroxylation;R2><0,1;Cleavage;R3><0,H;Oxidation;R3><33,34;Cleavage;R4><34,H;Oxidation;R4><28,H;Oxidation;R5><28,29;Reduction;R5>",CYP2D6
DY-9760E,COc1cc2c(CCN3CCN(c4cccc(Cl)c4C)CC3)nn(Cc3c[nH]cn3)c2cc1OC,"<23,24;Cleavage;R1><24,H;Oxidation;R1><33,34;Cleavage;R2><34,H;Oxidation;R2><28,H;Oxidation;R3><28,29;Reduction;R3><0,1;Cleavage;R4><0,H;Oxidation;R4><15,H;Hydroxylation;R5><26,H;Hydroxylation;R6>",CYP3A4
Efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<4,H;Hydroxylation;R1>",CYP1A2
Efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<4,H;Hydroxylation;R1>",CYP2A6
Efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<4,H;Hydroxylation;R1>",CYP2B6
Efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<4,H;Hydroxylation;R1>",CYP2C9
Efavirenz,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,"<4,H;Hydroxylation;R1>",CYP3A4
Eletriptan,CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP1A2
Eletriptan,CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C8
Eletriptan,CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
Eletriptan,CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C19
Eletriptan,CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Eletriptan,CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP3A4
Ellipticine,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"<14,H;Hydroxylation;R1><16,H;Hydroxylation;R2><0,H;Hydroxylation;R3>",CYP1A2
Ellipticine,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"<9,H;Hydroxylation;R1><0,H;Hydroxylation;R2>",CYP2C9
Ellipticine,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"<14,H;Hydroxylation;R1><16,H;Hydroxylation;R2><0,H;Hydroxylation;R3><5,N;N-Oxidation;R4>",CYP2D6
Ellipticine,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,"<14,H;Hydroxylation;R1><16,H;Hydroxylation;R2><0,H;Hydroxylation;R3><5,N;N-Oxidation;R4>",CYP3A4
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<7,H;Hydroxylation;R1><17,H;Hydroxylation;R2><12,H;Hydroxylation;R3><10,H;Hydroxylation;R4>",CYP1A2
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<17,H;Hydroxylation;R1>",CYP2A6
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<7,H;Hydroxylation;R1>",CYP2B6
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<7,H;Hydroxylation;R1><17,H;Hydroxylation;R2>",CYP2C8
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<7,H;Hydroxylation;R1><10,H;Hydroxylation;R2>",CYP2C9
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<7,H;Hydroxylation;R1>",CYP2C19
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<7,H;Hydroxylation;R1>",CYP2D6
Estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"<2,H;Hydroxylation;R1><7,H;Hydroxylation;R2><17,H;Hydroxylation;R3><16,H;Hydroxylation;R4><12,H;Hydroxylation;R5><10,H;Hydroxylation;R6>",CYP3A4
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1><10,H;Hydroxylation;R2>",CYP1A2
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1>",CYP2B6
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1><17,H;Hydroxylation;R2>",CYP2C8
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1><10,H;Hydroxylation;R2>",CYP2C9
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1>",CYP2C19
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1>",CYP2D6
Estrone,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,"<7,H;Hydroxylation;R1><17,H;Hydroxylation;R2><12,H;Hydroxylation;R3><10,H;Hydroxylation;R4>",CYP3A4
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP1A2
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP2B6
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP2C8
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP2C9
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP2D6
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP2E1
Ethanol,CCO,"<1,2;Oxidation;R1>",CYP3A4
Ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"<14,H;Hydroxylation;R1>",CYP1A2
Ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"<14,H;Hydroxylation;R1>",CYP2C8
Ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"<14,H;Hydroxylation;R1>",CYP2C9
Ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"<14,H;Hydroxylation;R1>",CYP2C19
Ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,"<14,H;Hydroxylation;R1><11,H;Hydroxylation;R2>",CYP3A4
Eugenol,C=CCc1ccc(O)c(OC)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP1A2
Eugenol,C=CCc1ccc(O)c(OC)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2C9
Eugenol,C=CCc1ccc(O)c(OC)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2D6
Eugenol,C=CCc1ccc(O)c(OC)c1,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2E1
Eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP1A2
Eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C8
Eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
Eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C19
Eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Eupatilin,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2E1
Fenproporex,C[C@@H](Cc1ccccc1)NCCC#N,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP1A2
Fenproporex,C[C@@H](Cc1ccccc1)NCCC#N,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2B6
Fenproporex,C[C@@H](Cc1ccccc1)NCCC#N,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP2D6
Fenproporex,C[C@@H](Cc1ccccc1)NCCC#N,"<9,10;Cleavage;R1><10,H;Oxidation;R1>",CYP3A4
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP1A2
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<4,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2A6
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2B6
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C8
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C19
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Flunitrazepam,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,"<9,H;Hydroxylation;R1><21,11;Cleavage;R2><21,H;Oxidation;R2>",CYP3A4
Fluoxetine,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
Fluoxetine,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,"<4,5;Cleavage;R1><4,H;Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C19
Fluoxetine,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Fluoxetine,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,"<4,5;Cleavage;R1><4,H;Oxidation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP3A4
Flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<1,H;Hydroxylation;R1>",CYP1A2
Flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<1,H;Hydroxylation;R1>",CYP2C9
Flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,"<1,H;Hydroxylation;R1>",CYP2C19
Fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,"<8,9;Cleavage;R1><9,H;Oxidation;R1><10,11;Cleavage;R2><10,H;Oxidation;R2>",CYP1A2
Fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><2,H;Oxidation;R1>",CYP2D6
Formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><10,H;Hydroxylation;R2><13,H;Hydroxylation;R3><3,H;Hydroxylation;R4><19,H;Hydroxylation;R5>",CYP1A2
Formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2A6
Formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><10,H;Hydroxylation;R2><13,H;Hydroxylation;R3><3,H;Hydroxylation;R4><19,H;Hydroxylation;R5>",CYP2C9
Formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><10,H;Hydroxylation;R2><13,H;Hydroxylation;R3><3,H;Hydroxylation;R4><19,H;Hydroxylation;R5>",CYP2C19
Formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><10,H;Hydroxylation;R2><13,H;Hydroxylation;R3><3,H;Hydroxylation;R4><19,H;Hydroxylation;R5>",CYP2D6
Furafylline,Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,"<0,H;Hydroxylation;R1>",CYP1A2
Furametpyr,Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1[C@@H](C)OC2(C)C,"<3,4;Cleavage;R1><4,H;Oxidation;R1>",CYP1A2
Furametpyr,Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1[C@@H](C)OC2(C)C,"<3,4;Cleavage;R1><4,H;Oxidation;R1>",CYP2C19
Furametpyr,Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1[C@@H](C)OC2(C)C,"<3,4;Cleavage;R1><4,H;Oxidation;R1>",CYP3A4
Galangin,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,"<8,H;Hydroxylation;R1>",CYP1A2
Galangin,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,"<8,H;Hydroxylation;R1>",CYP2C9
Guanabenz,NC(N)=N/N=C/c1c(Cl)cccc1Cl,"<0,H;Hydroxylation;R1><2,H;Hydroxylation;R2>",CYP1A2
H259-31,O=[S@@](Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1,"<1,S;S-Oxidation;R1><20,H;Hydroxylation;R2><0,1;Reduction;R3><6,7;Cleavage;R4><7,H;Oxidation;R4>",CYP1A2
H259-31,O=[S@@](Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1,"<1,S;S-Oxidation;R1><20,H;Hydroxylation;R2><0,1;Reduction;R3><6,7;Cleavage;R4><7,H;Oxidation;R4>",CYP2C9
H259-31,O=[S@@](Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1,"<20,H;Hydroxylation;R1><0,1;Reduction;R2><6,7;Cleavage;R3><7,H;Oxidation;R3>",CYP2C19
H259-31,O=[S@@](Cc1cc(OCC2CC2)ccn1)c1nc2cc(F)ccc2[nH]1,"<1,S;S-Oxidation;R1><20,H;Hydroxylation;R2><0,1;Reduction;R3><6,7;Cleavage;R4><7,H;Oxidation;R4>",CYP3A4
Halothane,FC(F)(F)[C@H](Cl)Br,"<4,H;Oxidation;R1><4,6;Cleavage;R1>",CYP1A2
Halothane,FC(F)(F)[C@H](Cl)Br,"<4,H;Oxidation;R1><4,6;Cleavage;R1>",CYP2A6
Halothane,FC(F)(F)[C@H](Cl)Br,"<4,H;Oxidation;R1><4,6;Cleavage;R1>",CYP2B6
Halothane,FC(F)(F)[C@H](Cl)Br,"<4,H;Oxidation;R1><4,6;Cleavage;R1>",CYP2D6
Halothane,FC(F)(F)[C@H](Cl)Br,"<4,H;Oxidation;R1><4,6;Cleavage;R1>",CYP2E1
Harmaline,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP1A2
Harmaline,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,"<3,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP1A2
Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,"<3,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C9
Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,"<3,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2C19
Harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,"<3,H;Hydroxylation;R1><0,1;Cleavage;R2><0,H;Oxidation;R2>",CYP2D6
Imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2><10,H;Hydroxylation;R3><17,H;Hydroxylation;R4>",CYP1A2
Imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2><10,H;Hydroxylation;R3><17,H;Hydroxylation;R4>",CYP2C19
Imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,"<0,1;Cleavage;R1><0,H;Oxidation;R1><1,2;Cleavage;R2><2,H;Oxidation;R2><10,H;Hydroxylation;R3><17,H;Hydroxylation;R4>",CYP2D6
Ipriflavone,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,"<1,3;Cleavage;R1><1,H;Oxidation;R1><14,H;Hydroxylation;R2><0,H;Hydroxylation;R3><2,H;Hydroxylation;R4>",CYP1A2
Ipriflavone,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,"<1,3;Cleavage;R1><1,H;Oxidation;R1><14,H;Hydroxylation;R2><0,H;Hydroxylation;R3><2,H;Hydroxylation;R4>",CYP2C9
Ipriflavone,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,"<1,3;Cleavage;R1><1,H;Oxidation;R1><14,H;Hydroxylation;R2><0,H;Hydroxylation;R3><2,H;Hydroxylation;R4>",CYP2C19
Ipriflavone,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,"<1,3;Cleavage;R1><1,H;Oxidation;R1>",CYP3A4
JPC-2056,CC(C)/N=C(N)/N=C(\N)NOCCCOc1ccc(OC(F)(F)F)cc1Cl,"<1,H;Hydroxylation;R1>",CYP1A2
JPC-2056,CC(C)/N=C(N)/N=C(\N)NOCCCOc1ccc(OC(F)(F)F)cc1Cl,"<1,6;Cyclization;R1>",CYP2C19
JPC-2056,CC(C)/N=C(N)/N=C(\N)NOCCCOc1ccc(OC(F)(F)F)cc1Cl,"<1,6;Cyclization;R1>",CYP2D6
JPC-2056,CC(C)/N=C(N)/N=C(\N)NOCCCOc1ccc(OC(F)(F)F)cc1Cl,"<1,6;Cyclization;R1>",CYP3A4
Kaempferide,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP1A2
Kaempferide,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2C9
KR-60436,COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><11,12;Cleavage;R2><12,H;Oxidation;R2>",CYP1A2
KR-60436,COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><11,12;Cleavage;R2><12,H;Oxidation;R2><7,8;Dehydrogenation;R3>",CYP2C9
KR-60436,COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><11,12;Cleavage;R2><12,H;Oxidation;R2>",CYP2C19
KR-60436,COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><11,12;Cleavage;R2><12,H;Oxidation;R2><7,8;Dehydrogenation;R3>",CYP2D6
KR-60436,COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1,"<0,1;Cleavage;R1><0,H;Oxidation;R1><11,12;Cleavage;R2><12,H;Oxidation;R2><7,8;Dehydrogenation;R3>",CYP3A4
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2><14,H;Hydroxylation;R3><12,H;Hydroxylation;R4>",CYP1A2
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2>",CYP2B6
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,"<12,H;Hydroxylation;R1><14,H;Hydroxylation;R2>",CYP2D6
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,"<1,2;Cleavage;R1><1,H;Oxidation;R1><2,3;Cleavage;R2><3,H;Oxidation;R2><14,H;Hydroxylation;R3><12,H;Hydroxylation;R4>",CYP3A4
Linoleic acid,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,"<9,H;Hydroxylation;R1><8,9;Reduction;R1><7,8;Dehydrogenation;R1><5,H;Hydroxylation;R2><5,6;Reduction;R2><6,7;Dehydrogenation;R2><7,H;Hydroxylation;R3><1,H;Hydroxylation;R4><0,H;Hydroxylation;R5>",CYP1A2
Linoleic acid,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,"<7,H;Hydroxylation;R1>",CYP2C8
Linoleic acid,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,"<9,H;Hydroxylation;R1><8,9;Reduction;R1><7,8;Dehydrogenation;R1><5,H;Hydroxylation;R2><5,6;Reduction;R2><6,7;Dehydrogenation;R2><7,H;Hydroxylation;R3><1,H;Hydroxylation;R4><0,H;Hydroxylation;R5><5,6;EpOxidation;R6><8,9;EpOxidation;R7>",CYP2C9
Linoleic acid,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,"<9,H;Hydroxylation;R1><8,9;Reduction;R1><7,8;Dehydrogenation;R1><5,H;Hydroxylation;R2><5,6;Reduction;R2><6,7;Dehydrogenation;R2><7,H;Hydroxylation;R3><1,H;Hydroxylation;R4><0,H;Hydroxylation;R5><5,6;EpOxidation;R6><8,9;EpOxidation;R7>",CYP2C19
Linoleic acid,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,"<9,H;Hydroxylation;R1><8,9;Reduction;R1><7,8;Dehydrogenation;R1><5,H;Hydroxylation;R2><5,6;Reduction;R2><6,7;Dehydrogenation;R2><7,H;Hydroxylation;R3><1,H;Hydroxylation;R4><0,H;Hydroxylation;R5>",CYP3A4
Lisofylline,C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"<1,2;Oxidation;R1>",CYP1A2
Lisofylline,C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"<3,H;Hydroxylation;R1>",CYP2A6
Lisofylline,C[C@@H](O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,"<3,H;Hydroxylation;R1>",CYP3A4
m-Xylene,Cc1cccc(C)c1,"<2,H;Hydroxylation;R1><4,H;Hydroxylation;R2>",CYP1A2
m-Xylene,Cc1cccc(C)c1,"<2,H;Hydroxylation;R1><3,H;Hydroxylation;R2><4,H;Hydroxylation;R3><0,H;Hydroxylation;R4><6,H;Hydroxylation;R5><7,H;Hydroxylation;R6>",CYP2E1
Malathion,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,"<8,9;Desulfuration;R1>",CYP1A2
Malathion,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,"<8,9;Desulfuration;R1>",CYP2B6
Malathion,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,"<8,9;Desulfuration;R1>",CYP2C19
Malathion,CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,"<8,9;Desulfuration;R1>",CYP3A4
Maprotiline,CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP1A2
Maprotiline,CNCCC[C@]12CC[C@H](c3ccccc31)c1ccccc12,"<0,1;Cleavage;R1><0,H;Oxidation;R1>",CYP2D6
MDE,CCN[C@@H](C)Cc1ccc2c(c1)OCO2,"<13,14;Cleavage;R1><12,13;Cleavage;R1><13,H;Oxidation;R1><1,2;Cleavage;R2><11,H;Oxidation;R2>",CYP1A2
